Seconds,FireAttack_Bed1,FireAttack_Bed2,Couch1_CenterIgnite,Couch3_RightIgnite,Couch2_LeftIgnite,StripedChair_1,StripedChair_2,StripedChair_3,YellowChair_1,YellowChair_2
867.0,141.0,179.8,9.8,18.0,11.4,,23.0,24.0,,30.2
868.0,141.0,179.6,9.8,18.0,11.2,,22.8,24.2,,30.0
869.0,141.2,179.4,9.8,18.0,11.4,,22.8,24.2,,30.2
870.0,141.0,179.4,9.6,18.0,11.2,,22.8,24.0,,30.2
871.0,140.8,179.4,9.6,18.0,11.0,,22.8,24.0,,30.2
872.0,140.8,179.0,9.4,18.0,11.0,,22.6,24.0,,30.2
873.0,140.8,178.8,9.4,18.0,11.0,,22.6,24.2,,30.0
874.0,140.6,178.6,9.4,17.6,10.8,,22.4,24.0,,30.0
875.0,140.6,178.4,9.0,17.6,10.6,,22.4,23.8,,30.0
876.0,140.4,178.2,9.2,17.6,10.8,,22.6,23.8,,30.0
877.0,140.2,178.0,9.0,17.6,10.6,,22.6,23.8,,30.0
878.0,140.0,178.0,9.0,17.6,10.4,,22.4,23.8,,30.0
879.0,140.2,177.8,9.0,17.6,10.4,,22.4,24.0,,30.0
880.0,140.0,177.8,9.2,17.6,10.2,,22.4,23.8,,30.0
881.0,139.8,177.4,9.0,17.6,10.4,,22.4,23.8,,30.0
882.0,139.8,177.4,9.0,17.6,10.4,,22.6,23.8,,30.0
883.0,139.8,177.2,8.8,17.6,10.2,,22.4,23.8,,29.8
884.0,139.6,177.0,9.0,17.6,10.2,,22.4,23.8,,29.8
885.0,139.6,176.6,9.0,17.6,10.0,,22.4,23.6,,30.0
886.0,139.6,176.8,9.2,17.8,10.0,,22.4,23.8,,30.0
887.0,139.6,176.2,9.2,17.8,10.0,,22.4,23.8,,29.8
888.0,139.4,176.2,9.4,17.6,10.0,,22.4,23.6,,29.8
889.0,139.4,176.0,9.2,17.6,10.0,,22.2,23.6,,29.8
890.0,139.4,175.8,9.0,17.8,10.0,,22.4,23.6,,29.6
891.0,139.2,175.8,9.0,17.8,9.8,,22.2,23.6,,29.6
892.0,139.0,175.6,9.2,17.6,9.8,,22.2,23.6,,29.8
893.0,139.0,175.2,9.2,17.6,9.8,,22.2,23.6,,29.6
894.0,138.8,175.2,9.4,17.6,9.8,,22.0,23.4,,29.6
895.0,138.8,175.0,9.2,17.6,9.8,,22.0,23.4,,29.8
896.0,138.8,174.6,9.2,17.6,9.6,,22.0,23.6,,29.6
897.0,139.0,174.4,9.0,17.6,9.4,,22.0,23.4,,29.6
898.0,138.8,174.2,9.0,17.6,9.6,,21.8,23.4,,29.6
899.0,138.6,174.2,9.0,17.4,9.6,,22.0,23.4,,29.6
900.0,138.4,174.2,9.0,17.4,9.6,,22.0,23.2,,29.6
901.0,138.4,173.8,8.8,17.4,9.6,,21.8,23.2,,29.6
902.0,138.4,173.6,8.6,17.4,9.4,,22.0,23.2,,29.6
903.0,138.2,173.4,8.6,17.4,9.2,,22.0,23.2,,29.6
904.0,138.0,173.2,8.8,17.2,9.2,,21.6,23.2,,29.4
905.0,138.2,173.0,8.8,17.4,9.2,,21.8,23.2,,29.6
906.0,138.2,172.8,8.8,17.4,9.0,,21.8,23.2,,29.6
907.0,138.2,172.6,9.0,17.2,8.8,,21.8,23.2,,29.6
908.0,138.2,172.4,8.8,17.2,8.8,,21.8,23.2,,29.4
909.0,138.0,172.4,8.8,17.2,8.6,,21.8,23.2,,29.4
910.0,138.0,172.4,8.8,17.0,8.6,,22.0,23.0,,29.6
911.0,138.0,172.2,8.6,17.2,8.4,,21.8,23.0,,29.6
912.0,138.0,171.8,8.6,17.0,8.6,,21.6,23.2,,29.4
913.0,138.0,171.6,8.8,17.0,8.6,,21.8,23.0,,29.4
914.0,137.8,171.6,8.6,17.0,8.2,,21.8,23.0,,29.2
915.0,137.6,171.4,8.6,17.0,8.4,,21.6,23.0,,29.4
916.0,137.6,171.2,8.6,17.0,8.4,,21.6,23.0,,29.2
917.0,137.4,171.0,8.6,17.0,8.2,,21.4,23.0,,29.2
918.0,137.4,170.6,8.4,17.0,8.2,,21.4,23.0,,29.4
919.0,137.2,170.6,8.6,17.0,8.0,,21.6,22.8,,29.4
920.0,137.4,170.4,8.6,17.0,8.0,,21.2,23.0,,29.4
921.0,137.4,170.2,8.6,17.0,8.0,,21.6,22.8,,29.2
922.0,137.4,170.2,8.4,16.8,8.0,,21.4,22.8,,29.2
923.0,137.2,170.0,8.6,16.8,8.2,,21.6,23.0,,29.2
924.0,137.2,169.8,8.6,16.8,8.2,,21.6,23.0,,29.2
925.0,137.2,169.6,8.6,16.8,8.2,,21.4,23.0,,29.2
926.0,137.2,169.4,8.4,16.8,8.2,,21.2,22.8,,29.4
927.0,137.0,169.2,8.6,16.8,8.0,,21.2,22.8,,29.2
928.0,137.0,169.0,8.4,16.6,8.2,,21.0,22.8,,29.2
929.0,137.0,168.8,8.4,16.6,8.2,,21.0,22.8,,29.2
930.0,137.0,168.6,8.4,16.4,8.0,,21.2,22.8,,29.2
931.0,136.8,168.4,8.4,16.4,8.2,,21.2,23.0,,29.2
932.0,136.6,168.4,8.4,16.6,7.8,,21.2,22.8,,29.0
933.0,136.6,168.2,8.2,16.6,8.0,,21.2,22.6,,29.0
934.0,136.6,168.0,8.2,16.6,7.6,,21.2,22.6,,29.0
935.0,136.4,167.8,8.2,16.4,7.8,,21.0,22.6,,
936.0,136.4,167.6,8.2,16.4,7.8,,20.8,22.6,,
937.0,136.0,167.4,8.2,16.4,7.8,,21.0,22.6,,
938.0,136.2,167.4,8.2,16.2,7.6,,21.2,22.4,,
939.0,136.0,167.2,8.0,16.2,7.4,,21.0,22.4,,
940.0,136.0,167.0,7.8,16.2,7.6,,21.0,22.6,,
941.0,136.0,166.8,8.0,16.2,7.6,,20.8,22.6,,
942.0,135.0,166.6,8.0,16.2,7.8,,21.0,22.4,,
943.0,135.8,166.4,8.2,16.2,7.8,,20.8,22.6,,
944.0,136.0,166.2,8.0,16.0,7.8,,21.0,22.6,,
945.0,135.8,166.0,8.0,16.0,8.0,,20.8,22.4,,
946.0,135.6,165.8,7.8,16.0,8.0,,20.6,22.4,,
947.0,135.4,165.6,8.0,16.2,7.8,,20.8,22.4,,
948.0,135.4,165.2,7.8,16.2,8.0,,21.0,22.4,,
949.0,135.2,165.4,7.8,16.2,8.2,,20.8,22.2,,
950.0,135.2,165.0,7.8,16.2,7.8,,20.6,22.2,,
951.0,135.2,165.0,7.8,16.2,7.8,,20.6,22.2,,
952.0,135.4,164.8,7.6,16.0,7.6,,20.4,22.0,,
953.0,135.2,164.4,7.4,16.0,7.6,,20.4,22.0,,
954.0,135.2,164.4,7.8,16.0,7.6,,20.4,22.0,,
955.0,135.2,164.0,7.6,16.0,7.6,,20.6,22.0,,
956.0,135.2,164.2,7.4,16.0,7.8,,20.6,22.0,,
957.0,135.0,163.6,7.6,16.0,7.8,,20.6,21.8,,
958.0,135.2,163.4,7.4,16.0,7.8,,20.6,22.0,,
959.0,135.2,163.4,7.2,16.0,7.8,,20.6,22.2,,
960.0,134.8,163.2,7.0,15.8,7.6,,20.6,22.0,,
961.0,135.0,163.0,7.2,16.0,7.8,,20.6,21.8,,
962.0,134.8,163.0,7.2,15.8,7.6,,20.6,22.2,,
963.0,134.6,162.8,7.0,15.8,7.6,,20.4,22.0,,
964.0,134.4,162.4,6.8,15.8,7.6,,20.4,22.0,,
965.0,134.4,162.4,6.8,15.8,7.6,,20.4,22.0,,
966.0,134.4,162.2,6.8,15.8,7.4,,20.2,22.2,,
967.0,134.4,162.0,7.0,15.8,7.4,,20.2,22.2,,
968.0,134.4,161.8,7.2,15.8,7.4,,20.2,22.0,,
969.0,134.4,161.4,7.4,15.8,7.2,,20.2,22.0,,
970.0,134.4,161.2,7.6,15.8,7.2,,20.2,22.0,,
971.0,134.2,161.0,7.6,15.8,7.0,,20.2,21.8,,
972.0,134.0,161.0,7.6,15.8,6.6,,20.2,21.8,,
973.0,134.2,160.6,7.2,15.8,6.4,,20.2,22.0,,
974.0,134.0,160.6,7.4,15.8,6.2,,20.2,22.0,,
975.0,133.8,160.4,7.4,15.8,6.6,,20.2,21.8,,
976.0,133.0,160.2,7.2,15.8,6.6,,20.2,22.0,,
977.0,133.8,160.0,7.2,15.8,6.4,,20.2,22.0,,
978.0,133.6,159.8,7.2,15.6,6.8,,20.0,22.0,,
979.0,133.4,159.6,7.0,15.6,6.6,,20.2,21.8,,
980.0,133.4,159.2,7.0,15.6,6.6,,20.0,21.8,,
981.0,133.6,159.0,7.2,15.6,6.6,,20.0,21.8,,
982.0,133.4,158.8,7.0,15.6,6.6,,20.0,21.6,,
983.0,133.2,158.6,7.2,15.6,6.8,,20.2,21.8,,
984.0,133.2,158.6,7.2,15.6,6.8,,19.8,21.8,,
985.0,133.2,158.2,7.2,15.6,6.8,,19.8,21.8,,
986.0,133.0,158.2,7.2,15.4,6.6,,19.8,21.8,,
987.0,133.0,157.6,7.2,15.4,6.8,,19.8,21.8,,
988.0,133.0,157.6,7.2,15.4,6.6,,19.8,21.6,,
989.0,133.2,157.4,7.2,15.4,6.4,,19.8,21.6,,
990.0,132.8,157.2,7.0,15.4,6.4,,19.6,21.8,,
991.0,132.8,157.0,6.8,15.4,6.2,,19.8,21.8,,
992.0,132.8,156.8,6.8,15.4,6.2,,19.8,21.6,,
993.0,132.8,156.4,6.8,15.4,6.0,,19.8,21.6,,
994.0,132.8,156.4,6.6,15.4,6.2,,19.8,21.6,,
995.0,132.8,156.4,6.8,15.4,6.0,,19.6,21.6,,
996.0,132.6,156.2,6.8,15.4,6.2,,19.6,21.6,,
997.0,132.4,156.0,6.8,15.4,6.2,,19.6,21.6,,
998.0,132.4,155.8,7.8,15.4,6.0,,19.6,21.4,,
999.0,132.4,155.6,7.8,15.4,6.0,,19.6,21.6,,
1000.0,132.4,155.4,8.0,15.4,6.0,,19.6,21.4,,
1001.0,132.2,155.2,7.8,15.4,5.8,,19.6,21.4,,
1002.0,132.2,155.8,7.8,15.4,6.0,,19.4,21.6,,
1003.0,132.0,154.8,7.4,15.2,5.8,,19.4,21.4,,
1004.0,131.8,154.8,7.2,15.2,5.8,,19.4,21.4,,
1005.0,131.8,154.4,7.2,15.2,5.6,,19.4,21.6,,
1006.0,132.0,154.6,7.4,15.2,5.6,,19.2,21.4,,
1007.0,132.0,154.4,7.6,15.2,5.6,,19.2,21.4,,
1008.0,131.6,154.0,7.6,15.2,5.8,,19.2,21.4,,
1009.0,131.8,153.8,7.6,15.2,5.8,,19.2,21.4,,
1010.0,131.6,153.8,7.4,15.2,6.0,,19.2,21.4,,
1011.0,131.8,153.4,7.4,15.2,5.8,,19.0,21.4,,
1012.0,131.6,153.4,7.4,15.2,5.8,,19.0,21.0,,
1013.0,131.4,153.2,7.6,15.2,5.8,,19.2,21.2,,
1014.0,131.4,153.0,7.6,15.2,5.8,,19.0,21.2,,
1015.0,131.4,152.8,7.4,15.2,5.6,,19.0,21.2,,
1016.0,131.6,153.6,7.4,15.2,5.4,,19.0,21.2,,
1017.0,131.4,153.6,7.4,15.2,5.6,,19.0,21.2,,
1018.0,131.4,152.2,7.2,15.2,5.6,,19.0,21.2,,
1019.0,131.4,152.0,7.2,15.2,5.4,,19.0,21.2,,
1020.0,131.4,151.8,7.4,15.0,5.6,,19.0,21.0,,
1021.0,131.6,151.6,7.2,15.0,5.4,,19.0,21.0,,
1022.0,131.6,151.4,7.2,15.0,5.4,,19.0,21.0,,
1023.0,131.6,151.4,7.6,15.0,5.2,,19.0,21.2,,
1024.0,131.6,151.2,7.4,15.0,5.4,,18.8,21.0,,
1025.0,131.6,151.0,7.4,15.0,5.2,,19.0,21.2,,
1026.0,131.6,150.8,7.6,15.0,5.0,,19.0,21.2,,
1027.0,131.4,150.6,7.2,15.0,4.8,,19.0,21.0,,
1028.0,131.4,150.6,7.2,15.0,4.8,,18.8,21.0,,
1029.0,131.2,150.6,7.2,14.8,5.0,,19.0,21.0,,
1030.0,131.2,150.4,7.4,14.8,5.0,,18.8,21.0,,
1031.0,131.2,150.2,7.0,14.8,5.0,,18.8,21.0,,
1032.0,131.2,150.0,6.8,14.8,5.0,,18.8,21.0,,
1033.0,131.2,150.0,6.4,14.8,5.0,,19.0,21.0,,
1034.0,131.0,149.8,6.6,14.8,4.8,,18.8,21.0,,
1035.0,131.0,149.6,6.8,14.8,5.0,,18.8,21.0,,
1036.0,130.8,149.6,7.0,14.8,4.6,,19.0,21.0,,
1037.0,130.8,149.4,7.0,14.8,4.6,,18.8,20.8,,
1038.0,130.6,149.2,7.0,14.8,4.8,,18.8,20.8,,
1039.0,130.4,149.0,7.2,14.8,4.8,,19.6,20.6,,
1040.0,130.6,149.2,7.2,14.8,4.6,,19.6,20.8,,
1041.0,130.4,149.2,7.2,14.8,4.6,,18.8,20.6,,
1042.0,130.4,148.8,7.2,14.8,4.6,,18.8,20.6,,
1043.0,130.4,148.6,7.0,14.8,4.8,,18.8,20.8,,
1044.0,130.4,148.4,7.0,14.8,5.0,,18.8,21.0,,
1045.0,130.2,148.4,7.0,14.6,4.8,,18.6,20.6,,
1046.0,130.0,148.0,7.0,14.6,4.8,,18.8,20.6,,
1047.0,130.0,148.2,7.2,14.6,4.6,,18.6,20.6,,
1048.0,130.2,148.0,7.4,14.6,4.2,,18.6,20.8,,
1049.0,130.2,147.8,7.2,14.6,4.0,,18.6,20.8,,
1050.0,130.4,147.8,7.2,14.6,4.0,,18.6,20.6,,
1051.0,130.2,147.6,7.2,14.6,4.0,,18.6,20.6,,
1052.0,130.0,147.4,7.0,14.6,4.0,,18.6,20.6,,
1053.0,130.0,147.4,7.0,14.6,4.0,,18.4,20.6,,
1054.0,130.0,147.4,7.0,14.6,4.0,,18.6,20.6,,
1055.0,130.0,147.2,7.0,14.6,4.4,,18.4,20.8,,
1056.0,130.0,147.2,7.0,14.6,4.6,,18.6,20.8,,
1057.0,129.8,147.2,7.0,14.6,4.6,,18.4,21.0,,
1058.0,129.4,146.8,6.8,14.6,4.6,,18.6,20.8,,
1059.0,129.4,146.8,7.0,14.6,4.4,,18.6,20.8,,
1060.0,129.0,146.8,7.0,14.4,4.4,,18.6,20.6,,
1061.0,129.4,146.8,7.2,14.4,4.2,,18.4,20.6,,
1062.0,129.8,146.6,6.8,14.4,4.2,,18.4,20.6,,
1063.0,129.6,146.4,7.0,14.4,4.4,,18.4,20.4,,
1064.0,129.8,146.2,6.8,14.4,4.0,,18.4,20.6,,
1065.0,129.4,146.2,7.0,14.4,3.8,,18.4,20.6,,
1066.0,129.4,146.2,6.8,14.4,3.6,,18.4,20.6,,
1067.0,129.4,146.0,7.0,14.4,3.8,,18.4,20.6,,
1068.0,129.4,145.8,6.8,14.4,3.8,,18.2,20.6,,
1069.0,129.2,145.8,6.8,14.4,3.8,,18.4,20.6,,
1070.0,129.4,145.6,7.0,14.4,4.2,,18.4,20.6,,
1071.0,129.6,145.6,6.6,14.4,4.2,,18.4,20.4,,
1072.0,129.4,145.8,6.8,14.4,4.0,,18.4,20.4,,
1073.0,129.4,145.4,6.8,14.4,4.2,,18.2,20.4,,
1074.0,129.4,145.4,6.8,14.4,4.2,,18.2,20.4,,
1075.0,129.2,145.0,6.6,14.2,4.0,,18.0,20.2,,
1076.0,129.2,145.0,6.8,14.2,4.2,,18.0,20.4,,
1077.0,129.0,145.2,6.8,14.2,4.0,,18.0,20.4,,
1078.0,128.8,145.0,6.6,14.2,3.8,,18.2,20.4,,
1079.0,128.8,144.8,6.4,14.2,3.6,,18.2,20.4,,
1080.0,129.0,145.0,6.4,14.2,3.8,,18.0,20.4,,
1081.0,129.0,144.8,6.6,14.2,3.4,,18.2,20.4,,
1082.0,128.8,144.6,6.4,14.0,3.6,,18.0,20.2,,
1083.0,128.6,144.6,6.4,14.0,3.6,,18.2,20.2,,
1084.0,128.8,144.4,6.4,14.0,3.6,,18.0,20.2,,
1085.0,128.8,144.2,6.6,14.0,3.6,,18.2,20.2,,
1086.0,128.6,144.0,6.6,14.0,3.6,,18.0,20.2,,
1087.0,128.8,144.2,6.4,14.0,3.6,,18.0,20.2,,
1088.0,128.8,144.0,6.4,14.0,3.6,,18.0,20.2,,
1089.0,128.6,143.8,6.4,13.8,3.6,,18.2,20.2,,
1090.0,128.6,143.8,6.4,13.8,3.8,,18.0,20.4,,
1091.0,128.6,143.8,6.6,13.8,3.8,,18.0,20.2,,
1092.0,128.4,143.8,6.6,13.8,3.6,,18.0,20.4,,
1093.0,128.4,143.6,6.4,13.8,3.8,,17.8,20.4,,
1094.0,128.4,143.4,6.4,13.8,3.8,,18.0,20.2,,
1095.0,128.6,143.4,6.4,13.8,3.8,,18.0,20.2,,
1096.0,128.4,143.4,6.4,13.8,3.8,,18.0,20.2,,
1097.0,128.4,143.2,6.4,13.8,3.4,,18.0,20.2,,
1098.0,128.4,143.0,6.2,13.8,3.2,,18.0,20.2,,
1099.0,128.4,143.0,6.2,13.8,3.2,,17.8,20.4,,
1100.0,128.4,142.8,6.2,13.8,3.4,,17.8,20.2,,
1101.0,128.2,142.8,6.2,13.8,3.2,,17.6,20.0,,
1102.0,128.2,142.6,6.6,13.8,3.2,,17.8,20.2,,
1103.0,128.2,142.6,6.4,13.8,3.0,,17.8,20.0,,
1104.0,128.0,142.4,6.4,13.8,3.0,,17.8,20.0,,
1105.0,128.0,142.4,6.2,13.8,3.2,,17.6,20.0,,
1106.0,128.2,142.4,6.2,13.6,3.2,,18.0,20.0,,
1107.0,128.0,142.4,6.4,13.6,3.4,,17.8,20.0,,
1108.0,128.0,142.2,6.4,13.6,3.2,,17.8,19.8,,
1109.0,128.0,142.2,6.2,13.6,3.2,,17.8,20.0,,
1110.0,128.2,142.2,6.2,13.6,3.0,,17.8,20.0,,
1111.0,128.0,142.0,6.2,13.6,3.0,,18.0,20.0,,
1112.0,128.0,142.0,6.2,13.6,3.0,,17.8,19.8,,
1113.0,128.0,142.0,6.2,13.6,2.8,,17.8,19.8,,
1114.0,128.0,141.8,6.2,13.6,2.4,,17.8,19.8,,
1115.0,128.0,141.8,6.2,13.6,3.0,,17.8,20.0,,
1116.0,127.8,141.6,6.2,13.6,3.2,,17.6,20.0,,
1117.0,127.6,141.6,6.2,13.6,3.0,,17.6,20.0,,
1118.0,127.6,141.6,6.2,13.6,3.0,,17.6,20.0,,
1119.0,127.8,141.6,6.2,13.4,2.8,,17.6,19.8,,
1120.0,127.4,141.6,6.0,13.4,2.4,,17.6,19.8,,
1121.0,127.4,141.4,6.2,13.4,2.4,,17.6,20.0,,
1122.0,127.4,141.2,6.2,13.4,2.6,,17.6,20.0,,
1123.0,127.4,141.2,6.2,13.4,3.0,,17.6,20.0,,
1124.0,127.6,141.4,6.0,13.4,3.0,,17.6,19.8,,
1125.0,127.6,141.2,6.2,13.4,3.0,,17.4,19.8,,
1126.0,127.4,141.0,6.0,13.4,3.2,,17.6,19.8,,
1127.0,127.4,141.0,6.0,13.4,3.0,,17.4,19.8,,
1128.0,127.4,141.0,6.0,13.2,2.6,,17.6,19.8,,
1129.0,127.4,141.0,6.0,13.2,2.4,,17.4,19.8,,
1130.0,127.4,140.8,6.0,13.2,2.2,,17.6,19.6,,
1131.0,127.4,140.8,6.0,13.2,2.2,,17.4,19.6,,
1132.0,127.4,140.8,6.0,13.2,2.2,,17.4,19.6,,
1133.0,127.4,140.6,5.8,13.2,2.4,,17.4,19.6,,
1134.0,127.4,140.4,5.8,13.2,2.8,,17.6,19.6,,
1135.0,127.2,140.4,6.0,13.2,2.6,,17.4,19.6,,
1136.0,127.2,140.2,6.0,13.2,2.6,,17.4,19.6,,
1137.0,127.2,140.2,5.8,13.2,2.4,,17.6,19.6,,
1138.0,127.2,139.8,5.8,13.0,2.6,,17.4,19.4,,
1139.0,127.2,140.0,6.0,13.0,2.6,,17.4,19.6,,
1140.0,127.0,140.2,5.8,13.0,2.6,,17.4,19.4,,
1141.0,127.0,140.0,5.8,13.0,2.4,,17.4,19.6,,
1142.0,127.0,139.8,6.0,13.0,2.4,,17.4,19.4,,
1143.0,127.2,139.8,5.8,13.0,2.6,,17.2,19.4,,
1144.0,127.0,139.8,5.8,13.0,2.4,,17.2,19.6,,
1145.0,127.2,139.6,5.8,12.8,2.2,,17.4,19.4,,
1146.0,127.0,139.6,5.6,12.8,2.2,,17.4,19.6,,
1147.0,127.0,139.6,5.6,12.8,2.2,,17.2,19.6,,
1148.0,127.0,139.6,5.8,12.8,2.2,,17.4,19.6,,
1149.0,127.0,139.2,5.8,12.8,2.2,,17.4,19.6,,
1150.0,126.8,139.2,5.8,12.8,2.2,,17.2,19.4,,
1151.0,126.8,139.2,5.8,12.8,2.0,,17.4,19.4,,
1152.0,126.8,139.2,5.6,12.8,2.2,,17.4,19.4,,
1153.0,126.8,139.0,5.6,12.8,2.2,,17.2,19.4,,
1154.0,126.8,139.0,5.6,12.8,2.2,,17.2,19.2,,
1155.0,126.8,139.0,5.6,12.8,2.2,,17.2,19.2,,
1156.0,126.8,139.0,5.8,12.8,2.2,,17.0,19.2,,
1157.0,126.8,139.0,5.6,12.8,2.0,,17.2,19.2,,
1158.0,126.8,138.8,5.8,12.8,2.2,,17.2,19.2,,
1159.0,126.8,138.8,5.6,,2.0,,17.2,19.4,,
1160.0,126.8,138.6,5.6,,2.0,,17.2,19.4,,
1161.0,126.6,138.6,5.6,,2.0,,17.2,19.2,,
1162.0,126.8,138.6,5.6,,2.2,,17.0,19.2,,
1163.0,126.8,138.4,5.6,,2.4,,17.0,19.2,,
1164.0,126.6,138.4,5.6,,2.2,,17.0,19.2,,
1165.0,126.6,138.4,5.4,,2.2,,17.2,19.2,,
1166.0,126.6,138.4,5.6,,2.2,,17.0,19.2,,
1167.0,126.6,138.4,5.6,,2.0,,17.0,19.2,,
1168.0,126.2,138.0,5.6,,2.2,,17.0,19.2,,
1169.0,126.0,138.0,5.4,,2.0,,17.0,19.2,,
1170.0,126.0,138.0,5.4,,2.0,,17.2,19.4,,
1171.0,126.0,137.8,5.4,,2.0,,17.2,19.2,,
1172.0,126.2,137.8,5.4,,1.8,,17.0,19.2,,
1173.0,126.2,137.8,5.4,,1.6,,17.0,19.2,,
1174.0,126.2,137.8,5.4,,1.6,,17.0,19.2,,
1175.0,126.2,137.8,5.6,,1.6,,17.0,19.2,,
1176.0,126.4,137.6,5.4,,1.8,,17.0,19.2,,
1177.0,126.2,137.6,5.6,,1.8,,17.0,19.2,,
1178.0,126.2,137.4,5.4,,1.8,,17.0,19.2,,
1179.0,126.2,137.4,5.4,,1.6,,17.0,19.0,,
1180.0,126.2,137.4,5.4,,1.6,,17.0,19.2,,
1181.0,126.0,137.4,5.4,,1.4,,16.8,19.0,,
1182.0,126.0,137.4,5.4,,1.4,,16.8,19.0,,
1183.0,126.0,137.2,5.4,,1.4,,17.0,19.0,,
1184.0,125.8,137.2,5.2,,1.4,,16.8,19.0,,
1185.0,125.8,137.0,5.2,,1.4,,16.8,19.0,,
1186.0,125.8,137.0,5.2,,1.2,,16.8,19.0,,
1187.0,125.8,136.8,5.2,,1.2,,16.6,18.8,,
1188.0,126.0,136.8,5.2,,1.4,,16.6,18.8,,
1189.0,126.0,137.0,5.2,,1.4,,16.8,18.8,,
1190.0,126.0,136.8,5.2,,1.4,,16.8,19.0,,
1191.0,126.0,136.8,5.2,,1.2,,16.6,18.8,,
1192.0,126.0,136.6,5.2,,1.2,,16.6,18.8,,
1193.0,125.8,136.4,5.2,,1.4,,16.6,18.8,,
1194.0,125.8,136.6,5.2,,1.2,,16.6,18.8,,
1195.0,126.0,135.4,5.2,,1.2,,16.6,18.6,,
1196.0,126.0,136.2,5.2,,1.4,,16.6,18.6,,
1197.0,125.8,136.2,5.0,,1.4,,16.6,18.8,,
1198.0,126.0,136.2,5.0,,1.4,,16.6,18.8,,
1199.0,125.8,136.2,5.0,,1.4,,16.6,18.8,,
1200.0,125.8,136.2,5.2,,1.4,,16.4,18.6,,
1201.0,125.8,136.2,5.0,,1.2,,16.4,18.6,,
1202.0,125.8,136.2,5.0,,1.4,,16.6,18.6,,
1203.0,125.8,136.0,5.0,,1.0,,16.6,18.6,,
1204.0,125.6,136.0,4.8,,1.0,,16.6,18.6,,
1205.0,125.6,135.8,5.0,,1.2,,16.6,18.6,,
1206.0,125.6,135.8,5.0,,1.2,,16.4,18.6,,
1207.0,125.6,135.6,5.0,,1.2,,16.4,18.6,,
1208.0,125.8,135.8,5.2,,1.2,,16.4,18.4,,
1209.0,125.8,135.6,5.2,,1.4,,16.6,18.2,,
1210.0,125.8,135.6,5.0,,1.2,,16.4,18.4,,
1211.0,125.6,135.6,5.0,,1.2,,16.6,18.4,,
1212.0,125.6,135.6,5.0,,1.2,,16.6,18.4,,
1213.0,125.6,135.4,5.0,,1.2,,16.4,18.4,,
1214.0,125.6,135.4,5.0,,1.4,,16.4,18.4,,
1215.0,125.6,135.6,5.0,,1.4,,16.4,18.4,,
1216.0,125.6,135.2,5.0,,1.4,,16.6,18.4,,
1217.0,125.6,135.4,5.0,,1.4,,16.4,18.2,,
1218.0,125.6,135.2,5.0,,1.0,,16.4,18.2,,
1219.0,125.6,135.0,5.0,,0.8,,16.4,18.4,,
1220.0,125.4,135.0,5.0,,0.8,,16.4,18.2,,
1221.0,125.4,134.8,5.0,,0.8,,16.4,18.2,,
1222.0,125.4,134.8,5.0,,0.6,,16.2,18.2,,
1223.0,125.4,134.8,5.0,,0.6,,16.4,18.2,,
1224.0,125.4,134.4,4.8,,0.8,,16.4,18.0,,
1225.0,125.2,134.6,4.8,,0.8,,16.4,18.2,,
1226.0,125.2,134.4,5.0,,0.8,,16.4,18.2,,
1227.0,125.4,134.4,5.0,,0.8,,16.4,18.2,,
1228.0,125.2,134.8,4.8,,1.0,,16.4,18.2,,
1229.0,125.2,134.6,5.0,,0.8,,16.4,18.2,,
1230.0,125.2,134.4,5.0,,0.6,,16.4,18.2,,
1231.0,125.2,134.2,5.0,,0.8,,16.4,18.2,,
1232.0,125.4,134.2,5.0,,1.0,,16.4,18.2,,
1233.0,125.4,134.4,5.0,,1.0,,16.4,18.0,,
1234.0,125.2,134.2,5.0,,1.0,,16.2,18.2,,
1235.0,125.2,134.2,5.0,,1.0,,16.4,18.2,,
1236.0,125.2,134.2,4.8,,1.0,,16.4,18.2,,
1237.0,125.2,134.0,4.8,,1.0,,16.2,18.2,,
1238.0,125.2,134.0,5.0,,0.8,,16.4,18.0,,
1239.0,125.0,134.0,4.8,,0.8,,16.4,18.0,,
1240.0,125.2,133.8,4.8,,0.6,,16.4,18.0,,
1241.0,125.0,133.8,4.8,,0.6,,16.2,18.0,,
1242.0,125.0,133.8,5.0,,0.6,,16.2,17.8,,
