Seconds,FireAttack_Bed1,FireAttack_Bed2,Couch1_CenterIgnite,Couch3_RightIgnite,Couch2_LeftIgnite,StripedChair_1,StripedChair_2,StripedChair_3,YellowChair_1,YellowChair_2
1243.0,125.0,133.8,4.8,,0.6,,16.2,17.8,,
1244.0,124.8,133.8,4.8,,0.4,,16.2,17.8,,
1245.0,125.0,133.8,4.8,,0.6,,16.2,17.8,,
1246.0,125.0,133.6,4.6,,0.8,,16.2,17.8,,
1247.0,125.0,133.6,4.6,,1.0,,16.0,17.6,,
1248.0,125.0,133.6,4.6,,1.0,,16.0,18.0,,
1249.0,124.8,133.6,4.6,,1.0,,16.0,18.0,,
1250.0,125.0,133.4,4.6,,1.0,,16.0,17.8,,
1251.0,124.8,133.4,4.6,,0.8,,15.8,17.8,,
1252.0,124.8,133.4,4.6,,0.8,,15.8,17.8,,
1253.0,124.8,133.2,4.6,,1.0,,15.8,17.8,,
1254.0,125.0,133.2,4.8,,0.6,,16.0,17.8,,
1255.0,125.0,133.2,4.6,,0.4,,16.0,17.8,,
1256.0,125.0,133.2,4.8,,0.4,,16.0,17.6,,
1257.0,124.8,133.2,4.8,,0.4,,16.0,17.6,,
1258.0,124.8,133.2,4.8,,0.4,,16.0,17.6,,
1259.0,124.8,133.0,4.6,,0.2,,15.8,17.6,,
1260.0,124.6,133.0,4.6,,0.4,,15.8,17.6,,
1261.0,124.6,133.0,4.4,,0.4,,15.6,17.6,,
1262.0,124.8,133.0,4.6,,0.6,,15.8,17.4,,
1263.0,124.8,132.8,4.6,,0.8,,16.0,17.4,,
1264.0,124.8,132.8,4.4,,0.6,,15.8,17.6,,
1265.0,124.8,132.8,4.4,,0.6,,16.0,17.8,,
1266.0,124.6,132.8,4.6,,0.8,,15.8,17.6,,
1267.0,124.6,132.6,4.6,,0.8,,15.8,17.6,,
1268.0,124.6,132.6,4.6,,0.6,,16.0,17.6,,
1269.0,124.8,132.6,4.6,,0.6,,16.0,17.6,,
1270.0,124.6,132.4,4.6,,0.4,,15.8,17.6,,
1271.0,124.6,132.4,4.6,,0.2,,15.8,17.6,,
1272.0,124.6,132.4,4.6,,0.0,,15.6,17.6,,
1273.0,124.6,132.4,4.4,,0.0,,15.6,17.4,,
1274.0,124.4,132.6,4.6,,0.2,,15.8,17.6,,
1275.0,124.4,132.6,4.6,,0.2,,15.8,17.6,,
1276.0,124.6,132.4,4.6,,0.4,,15.6,17.4,,
1277.0,124.4,132.4,4.6,,0.4,,15.6,17.4,,
1278.0,124.4,132.4,4.6,,0.4,,15.6,17.2,,
1279.0,124.4,132.4,4.6,,0.2,,15.6,17.2,,
1280.0,124.4,132.2,4.2,,0.2,,15.6,17.4,,
1281.0,124.6,132.2,4.2,,0.0,,15.6,17.4,,
1282.0,124.4,132.2,4.2,,0.0,,15.6,17.4,,
1283.0,124.6,132.2,4.4,,-0.2,,15.6,17.4,,
1284.0,124.4,132.2,4.4,,-0.4,,15.4,17.4,,
1285.0,124.4,132.0,4.4,,-0.2,,15.4,17.4,,
1286.0,124.4,132.0,4.4,,-0.4,,15.6,17.2,,
1287.0,124.4,132.0,4.4,,-0.6,,15.6,17.2,,
1288.0,124.4,132.0,4.2,,-0.4,,15.6,17.2,,
1289.0,124.2,132.0,4.4,,-0.2,,15.6,17.2,,
1290.0,124.4,131.8,4.4,,-0.2,,15.4,17.4,,
1291.0,124.4,131.8,4.4,,-0.4,,15.6,17.4,,
1292.0,124.4,131.8,4.2,,-0.2,,15.6,17.4,,
1293.0,124.4,131.8,4.4,,-0.2,,15.4,17.4,,
1294.0,124.2,131.8,4.4,,-0.2,,15.4,17.4,,
1295.0,124.2,131.8,4.4,,0.0,,15.4,17.4,,
1296.0,124.2,131.6,4.4,,0.2,,15.4,17.4,,
1297.0,124.2,131.6,4.4,,0.2,,15.4,17.4,,
1298.0,124.2,131.6,4.4,,0.2,,15.4,17.2,,
1299.0,124.2,131.6,4.4,,0.2,,15.4,17.0,,
1300.0,124.2,131.4,4.4,,0.2,,15.2,17.0,,
1301.0,124.4,131.4,4.4,,0.2,,15.4,17.0,,
1302.0,124.2,131.4,4.4,,0.2,,15.2,17.0,,
1303.0,124.2,131.4,4.4,,0.0,,15.2,17.0,,
1304.0,124.2,131.4,4.4,,0.2,,15.2,17.0,,
1305.0,124.2,131.4,4.4,,-0.2,,15.0,17.0,,
1306.0,124.0,131.2,4.4,,-0.2,,15.0,17.0,,
1307.0,124.2,131.2,4.4,,-0.2,,15.2,17.0,,
1308.0,124.2,131.2,4.4,,-0.2,,15.2,17.0,,
1309.0,124.0,131.0,4.4,,-0.2,,15.2,16.8,,
1310.0,124.0,131.0,4.4,,-0.2,,15.2,16.8,,
1311.0,124.0,131.0,4.4,,-0.2,,15.2,16.8,,
1312.0,124.0,131.0,4.2,,-0.2,,15.2,16.6,,
1313.0,124.0,131.0,4.2,,-0.2,,15.2,16.8,,
1314.0,124.0,131.0,4.2,,-0.2,,15.2,16.8,,
1315.0,124.0,131.0,4.2,,-0.2,,15.2,16.6,,
1316.0,123.8,131.0,4.2,,-0.2,,15.2,16.6,,
1317.0,124.0,131.0,4.2,,-0.2,,15.0,16.6,,
1318.0,124.0,130.8,4.2,,-0.2,,15.2,16.4,,
1319.0,124.0,130.8,4.2,,-0.2,,15.2,16.4,,
1320.0,123.8,130.8,4.2,,-0.2,,15.2,16.4,,
1321.0,124.0,130.6,4.2,,-0.2,,15.2,16.6,,
1322.0,124.0,130.6,4.2,,-0.2,,15.0,16.6,,
1323.0,123.8,130.6,4.2,,-0.2,,15.0,16.8,,
1324.0,123.8,130.6,4.2,,-0.2,,15.0,16.6,,
1325.0,123.8,130.6,4.2,,-0.2,,15.0,16.4,,
1326.0,123.8,130.6,4.2,,-0.4,,15.0,16.4,,
1327.0,123.8,130.6,4.0,,-0.4,,14.8,16.4,,
1328.0,123.8,130.4,4.0,,-0.6,,14.8,16.4,,
1329.0,123.8,130.4,4.0,,-0.8,,14.8,16.4,,
1330.0,123.8,130.4,4.0,,-0.4,,15.0,16.4,,
1331.0,123.8,130.4,4.0,,-0.2,,15.0,16.4,,
1332.0,123.6,130.4,4.0,,-0.4,,14.8,16.4,,
1333.0,123.8,130.4,4.0,,-0.2,,14.8,16.4,,
1334.0,123.8,130.2,4.0,,-0.2,,15.0,16.6,,
1335.0,123.8,130.2,4.0,,-0.4,,14.8,16.2,,
1336.0,123.8,130.2,4.0,,-0.4,,14.8,16.4,,
1337.0,123.8,130.2,4.0,,-0.2,,14.8,16.4,,
1338.0,123.8,130.2,4.0,,-0.2,,14.6,16.4,,
1339.0,123.6,130.2,4.0,,-0.2,,14.8,16.4,,
1340.0,123.6,130.2,4.0,,-0.2,,14.6,16.4,,
1341.0,123.6,130.2,4.0,,-0.4,,14.8,16.2,,
1342.0,123.6,130.2,4.0,,-0.4,,14.6,16.4,,
1343.0,123.6,130.2,4.0,,-0.4,,14.6,16.2,,
1344.0,123.6,130.2,4.0,,-0.2,,14.6,16.4,,
1345.0,123.6,130.0,3.8,,-0.4,,14.6,16.2,,
1346.0,123.6,130.0,3.8,,-0.6,,14.6,16.2,,
1347.0,123.6,130.0,3.8,,-0.6,,14.6,16.2,,
1348.0,123.6,130.0,3.8,,-0.4,,14.6,16.0,,
1349.0,123.6,130.0,3.8,,-0.6,,14.8,16.2,,
1350.0,123.6,130.0,3.8,,-0.8,,14.6,16.2,,
1351.0,123.6,130.0,3.8,,-1.0,,14.4,16.2,,
1352.0,123.4,129.8,3.8,,-1.2,,14.6,16.2,,
1353.0,123.4,129.8,3.8,,-1.4,,14.4,16.2,,
1354.0,123.4,129.8,3.8,,-1.0,,14.2,16.0,,
1355.0,123.6,129.8,,,-1.0,,14.4,16.0,,
1356.0,123.4,129.8,,,-0.8,,14.6,16.0,,
1357.0,123.2,129.8,,,-0.6,,14.4,16.0,,
1358.0,123.4,129.8,,,-0.4,,14.4,16.0,,
1359.0,123.4,129.8,,,-0.6,,14.4,16.2,,
1360.0,123.4,129.8,,,-0.6,,14.6,16.0,,
1361.0,123.4,129.8,,,-0.6,,14.6,16.2,,
1362.0,123.4,129.8,,,-0.6,,14.4,16.0,,
1363.0,123.4,129.6,,,-0.8,,14.2,16.0,,
1364.0,123.4,129.6,,,-0.8,,14.4,16.0,,
1365.0,123.4,129.6,,,-0.8,,14.4,16.0,,
1366.0,123.2,129.6,,,-0.6,,14.2,16.0,,
1367.0,123.2,129.6,,,-0.8,,14.2,16.0,,
1368.0,123.4,129.4,,,-1.0,,14.4,16.0,,
1369.0,123.2,129.4,,,-0.8,,14.4,16.0,,
1370.0,123.4,129.4,,,-1.0,,14.2,15.8,,
1371.0,123.4,129.4,,,-1.2,,14.2,15.8,,
1372.0,123.4,129.4,,,-1.2,,14.4,15.8,,
1373.0,123.2,129.4,,,-1.2,,14.4,15.8,,
1374.0,123.2,129.4,,,-1.4,,14.2,15.6,,
1375.0,123.2,129.4,,,-1.2,,14.2,15.8,,
1376.0,123.2,129.4,,,-1.2,,14.2,16.0,,
1377.0,123.4,129.2,,,-1.2,,14.2,15.8,,
1378.0,123.2,129.2,,,-1.0,,14.2,15.8,,
1379.0,123.2,129.2,,,-0.8,,14.0,15.8,,
1380.0,123.0,129.2,,,-0.8,,14.0,15.8,,
1381.0,123.0,129.0,,,-0.8,,14.0,15.8,,
1382.0,123.0,129.0,,,-0.8,,14.0,15.8,,
1383.0,123.0,129.0,,,-1.0,,14.0,15.6,,
1384.0,123.0,129.0,,,-1.0,,13.8,15.6,,
1385.0,123.0,129.0,,,-0.8,,13.8,15.6,,
1386.0,123.0,129.0,,,-0.8,,,15.6,,
1387.0,123.0,129.0,,,-0.8,,,15.6,,
1388.0,123.0,129.0,,,-1.0,,,15.6,,
1389.0,123.0,129.0,,,-1.2,,,15.6,,
1390.0,123.0,129.0,,,-1.4,,,15.6,,
1391.0,123.0,129.0,,,-1.4,,,15.6,,
1392.0,123.0,129.0,,,-1.2,,,15.6,,
1393.0,123.0,129.0,,,-1.0,,,15.6,,
1394.0,123.0,129.0,,,-1.0,,,15.6,,
1395.0,123.0,129.0,,,-1.0,,,15.4,,
1396.0,123.0,129.0,,,-1.0,,,15.4,,
1397.0,123.0,129.0,,,-1.2,,,15.4,,
1398.0,123.0,129.0,,,-1.0,,,15.4,,
1399.0,123.0,129.0,,,-1.2,,,15.4,,
1400.0,122.8,129.0,,,-1.2,,,15.4,,
1401.0,122.8,128.8,,,-1.0,,,15.4,,
1402.0,122.8,128.8,,,-1.2,,,15.4,,
1403.0,122.8,128.8,,,-1.2,,,15.4,,
1404.0,122.8,128.8,,,-1.2,,,15.6,,
1405.0,122.8,128.6,,,-1.2,,,15.4,,
1406.0,122.8,128.6,,,-1.2,,,15.4,,
1407.0,122.8,128.6,,,-1.2,,,15.4,,
1408.0,122.8,128.6,,,-1.4,,,15.4,,
1409.0,122.8,128.6,,,-1.6,,,15.4,,
1410.0,122.6,128.6,,,-1.8,,,15.4,,
1411.0,122.8,128.6,,,-2.0,,,15.4,,
1412.0,122.8,128.6,,,-1.6,,,15.4,,
1413.0,122.8,128.6,,,-1.6,,,15.4,,
1414.0,122.8,128.6,,,-1.6,,,15.4,,
1415.0,122.8,128.6,,,-1.6,,,15.4,,
1416.0,122.8,128.6,,,-1.4,,,15.4,,
1417.0,122.6,128.6,,,-1.2,,,15.4,,
1418.0,122.6,128.4,,,-1.2,,,15.4,,
1419.0,122.8,128.4,,,,,,15.4,,
1420.0,122.6,128.4,,,,,,15.2,,
1421.0,122.8,128.4,,,,,,15.2,,
1422.0,122.6,128.4,,,,,,15.2,,
1423.0,122.8,128.4,,,,,,15.2,,
1424.0,122.6,128.4,,,,,,15.0,,
1425.0,122.6,128.4,,,,,,15.2,,
1426.0,122.6,128.2,,,,,,15.2,,
1427.0,122.6,128.2,,,,,,15.0,,
1428.0,122.6,128.2,,,,,,15.0,,
1429.0,122.6,128.2,,,,,,15.2,,
1430.0,122.6,128.2,,,,,,15.0,,
1431.0,122.4,128.2,,,,,,15.0,,
1432.0,122.6,128.2,,,,,,15.0,,
1433.0,122.6,128.2,,,,,,14.8,,
1434.0,122.6,128.2,,,,,,14.8,,
1435.0,122.4,128.2,,,,,,15.0,,
1436.0,122.6,128.2,,,,,,15.0,,
1437.0,122.6,128.2,,,,,,15.0,,
1438.0,122.6,128.2,,,,,,15.0,,
1439.0,122.6,128.2,,,,,,14.8,,
1440.0,122.4,128.0,,,,,,14.8,,
1441.0,122.4,128.0,,,,,,15.0,,
1442.0,122.4,128.0,,,,,,14.8,,
1443.0,122.4,128.0,,,,,,14.8,,
1444.0,122.4,128.0,,,,,,14.8,,
1445.0,122.4,128.0,,,,,,14.6,,
1446.0,122.6,128.0,,,,,,14.8,,
1447.0,122.4,128.0,,,,,,14.8,,
1448.0,122.4,128.0,,,,,,15.0,,
1449.0,122.4,128.0,,,,,,15.0,,
1450.0,122.4,128.0,,,,,,14.8,,
1451.0,122.4,128.0,,,,,,14.8,,
1452.0,122.4,127.8,,,,,,14.6,,
1453.0,122.4,127.8,,,,,,14.8,,
1454.0,122.4,127.8,,,,,,14.8,,
1455.0,122.4,127.8,,,,,,14.8,,
1456.0,122.4,127.8,,,,,,14.8,,
1457.0,122.4,127.8,,,,,,14.8,,
1458.0,122.2,127.8,,,,,,14.8,,
1459.0,122.4,127.8,,,,,,14.8,,
1460.0,122.4,127.8,,,,,,14.8,,
1461.0,122.2,127.8,,,,,,14.6,,
1462.0,122.2,127.8,,,,,,14.4,,
1463.0,122.2,127.6,,,,,,14.4,,
1464.0,122.2,127.6,,,,,,14.6,,
1465.0,122.2,127.6,,,,,,14.6,,
1466.0,122.2,127.6,,,,,,14.6,,
1467.0,122.2,127.6,,,,,,14.6,,
1468.0,122.2,127.6,,,,,,14.6,,
1469.0,122.2,127.6,,,,,,14.6,,
1470.0,122.0,127.6,,,,,,14.6,,
1471.0,122.0,127.6,,,,,,14.4,,
1472.0,122.0,127.6,,,,,,14.8,,
1473.0,122.0,127.6,,,,,,14.6,,
1474.0,122.0,127.6,,,,,,14.6,,
1475.0,122.0,127.6,,,,,,14.6,,
1476.0,122.0,127.6,,,,,,14.4,,
1477.0,122.2,127.6,,,,,,14.4,,
1478.0,122.2,127.6,,,,,,14.4,,
1479.0,122.2,127.4,,,,,,14.4,,
1480.0,122.2,127.4,,,,,,14.6,,
1481.0,122.2,127.4,,,,,,14.6,,
1482.0,122.0,127.4,,,,,,14.4,,
1483.0,122.0,127.4,,,,,,14.4,,
1484.0,121.8,127.4,,,,,,14.6,,
1485.0,121.8,127.4,,,,,,14.4,,
1486.0,122.0,127.4,,,,,,14.4,,
1487.0,121.8,127.4,,,,,,14.2,,
1488.0,121.8,127.4,,,,,,14.4,,
1489.0,121.8,127.2,,,,,,14.2,,
1490.0,121.8,127.2,,,,,,14.4,,
1491.0,121.8,127.2,,,,,,14.2,,
1492.0,122.0,127.2,,,,,,14.4,,
1493.0,121.8,127.2,,,,,,14.2,,
1494.0,121.8,127.2,,,,,,14.2,,
1495.0,121.8,127.2,,,,,,14.2,,
1496.0,122.0,127.2,,,,,,14.2,,
1497.0,122.0,127.2,,,,,,14.2,,
1498.0,121.8,127.2,,,,,,14.0,,
1499.0,121.8,127.2,,,,,,14.2,,
1500.0,121.8,127.2,,,,,,14.2,,
1501.0,121.8,127.2,,,,,,14.2,,
1502.0,122.0,127.2,,,,,,14.2,,
1503.0,122.0,127.2,,,,,,14.2,,
1504.0,122.0,127.2,,,,,,14.2,,
1505.0,121.8,127.2,,,,,,14.2,,
1506.0,122.0,127.2,,,,,,14.2,,
1507.0,121.8,127.2,,,,,,14.0,,
1508.0,121.8,127.2,,,,,,14.0,,
1509.0,121.8,127.2,,,,,,14.0,,
1510.0,121.8,127.2,,,,,,14.0,,
1511.0,121.8,127.0,,,,,,14.0,,
1512.0,121.8,127.0,,,,,,14.0,,
1513.0,122.0,127.0,,,,,,14.0,,
1514.0,121.8,127.0,,,,,,13.8,,
1515.0,121.8,127.0,,,,,,13.8,,
1516.0,121.8,127.0,,,,,,13.8,,
1517.0,121.8,127.0,,,,,,14.0,,
1518.0,121.8,126.8,,,,,,14.0,,
1519.0,121.8,126.8,,,,,,14.2,,
1520.0,121.8,126.8,,,,,,14.0,,
1521.0,121.6,126.8,,,,,,14.0,,
1522.0,121.6,126.8,,,,,,13.8,,
1523.0,121.8,126.8,,,,,,13.6,,
1524.0,121.6,126.8,,,,,,14.0,,
1525.0,121.6,126.8,,,,,,14.0,,
1526.0,121.8,126.8,,,,,,14.0,,
1527.0,121.6,126.8,,,,,,13.8,,
1528.0,121.6,126.8,,,,,,14.0,,
1529.0,121.6,126.8,,,,,,13.8,,
1530.0,121.6,126.8,,,,,,13.8,,
1531.0,121.6,126.8,,,,,,13.8,,
1532.0,121.6,126.8,,,,,,13.8,,
1533.0,,126.8,,,,,,13.8,,
1534.0,,126.6,,,,,,13.6,,
1535.0,,126.6,,,,,,13.8,,
1536.0,,126.6,,,,,,13.8,,
1537.0,,126.6,,,,,,13.6,,
1538.0,,126.6,,,,,,13.8,,
1539.0,,126.6,,,,,,13.6,,
1540.0,,126.6,,,,,,13.6,,
1541.0,,126.6,,,,,,13.6,,
1542.0,,126.6,,,,,,13.4,,
1543.0,,126.6,,,,,,13.6,,
1544.0,,126.6,,,,,,13.6,,
1545.0,,126.6,,,,,,13.6,,
1546.0,,126.6,,,,,,13.6,,
1547.0,,126.4,,,,,,13.6,,
1548.0,,126.4,,,,,,13.6,,
1549.0,,126.4,,,,,,13.4,,
1550.0,,126.4,,,,,,13.4,,
1551.0,,126.4,,,,,,13.6,,
1552.0,,126.4,,,,,,13.4,,
1553.0,,126.4,,,,,,13.4,,
1554.0,,126.4,,,,,,13.4,,
1555.0,,126.4,,,,,,13.4,,
1556.0,,126.4,,,,,,13.4,,
1557.0,,126.4,,,,,,13.4,,
1558.0,,126.4,,,,,,13.4,,
1559.0,,126.4,,,,,,13.2,,
1560.0,,126.4,,,,,,13.2,,
1561.0,,126.4,,,,,,13.4,,
1562.0,,126.4,,,,,,13.4,,
1563.0,,126.4,,,,,,13.4,,
1564.0,,126.4,,,,,,13.2,,
1565.0,,126.2,,,,,,13.4,,
1566.0,,126.2,,,,,,13.4,,
1567.0,,126.2,,,,,,13.2,,
1568.0,,126.2,,,,,,13.2,,
1569.0,,126.2,,,,,,13.2,,
1570.0,,126.2,,,,,,13.2,,
1571.0,,126.2,,,,,,13.4,,
1572.0,,126.2,,,,,,13.2,,
1573.0,,126.2,,,,,,13.2,,
1574.0,,126.2,,,,,,13.4,,
1575.0,,126.2,,,,,,13.2,,
1576.0,,126.2,,,,,,13.2,,
1577.0,,126.2,,,,,,13.4,,
1578.0,,126.2,,,,,,13.2,,
1579.0,,126.2,,,,,,13.2,,
1580.0,,126.2,,,,,,13.2,,
1581.0,,126.2,,,,,,13.0,,
1582.0,,126.2,,,,,,13.2,,
1583.0,,126.2,,,,,,13.2,,
1584.0,,126.0,,,,,,13.0,,
1585.0,,126.0,,,,,,13.0,,
1586.0,,126.0,,,,,,13.2,,
1587.0,,126.0,,,,,,13.2,,
1588.0,,126.0,,,,,,13.0,,
1589.0,,126.0,,,,,,13.2,,
1590.0,,126.0,,,,,,13.2,,
1591.0,,126.0,,,,,,13.2,,
1592.0,,126.0,,,,,,13.2,,
1593.0,,126.0,,,,,,13.2,,
1594.0,,126.0,,,,,,13.0,,
1595.0,,126.0,,,,,,13.2,,
1596.0,,126.0,,,,,,13.0,,
1597.0,,126.0,,,,,,13.2,,
1598.0,,126.0,,,,,,13.0,,
1599.0,,126.0,,,,,,13.0,,
1600.0,,126.0,,,,,,13.0,,
1601.0,,126.0,,,,,,13.0,,
1602.0,,126.0,,,,,,13.0,,
1603.0,,126.0,,,,,,13.0,,
1604.0,,125.8,,,,,,13.2,,
1605.0,,125.8,,,,,,12.8,,
1606.0,,125.8,,,,,,13.0,,
1607.0,,125.8,,,,,,12.8,,
1608.0,,125.8,,,,,,12.8,,
1609.0,,125.8,,,,,,13.0,,
1610.0,,125.8,,,,,,13.0,,
1611.0,,125.8,,,,,,13.0,,
1612.0,,125.8,,,,,,13.0,,
1613.0,,125.8,,,,,,13.0,,
1614.0,,125.8,,,,,,13.0,,
1615.0,,125.8,,,,,,13.0,,
1616.0,,125.8,,,,,,12.8,,
1617.0,,125.8,,,,,,12.8,,
1618.0,,125.8,,,,,,12.8,,
1619.0,,125.8,,,,,,12.6,,
1620.0,,125.8,,,,,,12.8,,
1621.0,,125.8,,,,,,12.8,,
1622.0,,125.8,,,,,,12.8,,
1623.0,,125.8,,,,,,12.8,,
1624.0,,125.8,,,,,,12.8,,
1625.0,,125.6,,,,,,12.6,,
1626.0,,125.6,,,,,,13.0,,
1627.0,,125.6,,,,,,12.8,,
1628.0,,125.6,,,,,,12.6,,
1629.0,,125.6,,,,,,12.6,,
1630.0,,125.6,,,,,,12.8,,
1631.0,,125.6,,,,,,12.8,,
1632.0,,125.6,,,,,,12.8,,
1633.0,,125.6,,,,,,12.8,,
1634.0,,125.6,,,,,,12.8,,
1635.0,,125.6,,,,,,12.8,,
1636.0,,125.6,,,,,,12.6,,
1637.0,,125.6,,,,,,12.6,,
1638.0,,125.6,,,,,,12.8,,
1639.0,,125.6,,,,,,12.6,,
1640.0,,125.6,,,,,,12.6,,
1641.0,,125.6,,,,,,12.8,,
1642.0,,125.4,,,,,,12.6,,
1643.0,,125.4,,,,,,12.6,,
1644.0,,125.4,,,,,,12.4,,
1645.0,,125.4,,,,,,12.6,,
1646.0,,125.4,,,,,,12.8,,
1647.0,,125.4,,,,,,12.8,,
1648.0,,125.4,,,,,,12.8,,
1649.0,,125.4,,,,,,12.6,,
1650.0,,125.4,,,,,,12.4,,
1651.0,,125.4,,,,,,12.4,,
1652.0,,125.4,,,,,,12.6,,
1653.0,,125.4,,,,,,12.4,,
1654.0,,125.4,,,,,,12.4,,
1655.0,,125.4,,,,,,12.4,,
1656.0,,125.4,,,,,,12.6,,
1657.0,,125.4,,,,,,12.6,,
1658.0,,125.4,,,,,,12.6,,
1659.0,,125.4,,,,,,12.4,,
1660.0,,125.4,,,,,,12.4,,
1661.0,,125.4,,,,,,12.4,,
1662.0,,125.4,,,,,,12.6,,
1663.0,,125.4,,,,,,12.4,,
1664.0,,125.4,,,,,,12.6,,
1665.0,,125.4,,,,,,12.6,,
1666.0,,125.4,,,,,,12.6,,
1667.0,,125.2,,,,,,12.6,,
1668.0,,125.2,,,,,,12.4,,
1669.0,,125.2,,,,,,12.4,,
1670.0,,125.2,,,,,,12.4,,
1671.0,,125.2,,,,,,12.4,,
1672.0,,125.2,,,,,,12.4,,
1673.0,,125.2,,,,,,12.4,,
1674.0,,125.2,,,,,,12.2,,
1675.0,,125.2,,,,,,12.0,,
1676.0,,125.2,,,,,,12.2,,
1677.0,,125.2,,,,,,12.2,,
1678.0,,125.2,,,,,,12.2,,
1679.0,,125.2,,,,,,12.2,,
1680.0,,125.2,,,,,,12.2,,
1681.0,,125.0,,,,,,12.2,,
1682.0,,125.0,,,,,,12.2,,
1683.0,,125.0,,,,,,12.2,,
1684.0,,125.0,,,,,,12.2,,
1685.0,,125.0,,,,,,12.2,,
1686.0,,125.0,,,,,,12.2,,
1687.0,,125.0,,,,,,12.2,,
1688.0,,125.0,,,,,,12.2,,
1689.0,,125.0,,,,,,12.2,,
1690.0,,125.0,,,,,,12.2,,
1691.0,,125.0,,,,,,12.2,,
1692.0,,125.0,,,,,,12.2,,
1693.0,,125.0,,,,,,12.2,,
1694.0,,125.0,,,,,,12.2,,
1695.0,,125.0,,,,,,12.0,,
1696.0,,125.0,,,,,,12.0,,
1697.0,,125.0,,,,,,12.2,,
1698.0,,125.0,,,,,,12.2,,
1699.0,,125.0,,,,,,12.2,,
1700.0,,125.0,,,,,,12.2,,
1701.0,,125.0,,,,,,12.0,,
1702.0,,125.0,,,,,,12.0,,
1703.0,,125.0,,,,,,12.0,,
1704.0,,125.0,,,,,,12.0,,
1705.0,,125.0,,,,,,12.0,,
1706.0,,125.0,,,,,,12.0,,
1707.0,,125.0,,,,,,12.0,,
1708.0,,125.0,,,,,,12.0,,
1709.0,,125.0,,,,,,12.0,,
1710.0,,125.0,,,,,,12.0,,
1711.0,,125.0,,,,,,12.0,,
1712.0,,125.0,,,,,,12.0,,
1713.0,,125.0,,,,,,12.0,,
1714.0,,125.0,,,,,,12.0,,
1715.0,,125.0,,,,,,12.0,,
1716.0,,125.0,,,,,,12.0,,
1717.0,,124.8,,,,,,12.0,,
1718.0,,124.8,,,,,,12.0,,
1719.0,,124.8,,,,,,12.0,,
1720.0,,124.8,,,,,,12.0,,
1721.0,,124.8,,,,,,12.0,,
1722.0,,124.8,,,,,,12.0,,
1723.0,,124.8,,,,,,12.0,,
1724.0,,124.8,,,,,,11.8,,
1725.0,,124.8,,,,,,12.0,,
1726.0,,124.8,,,,,,12.0,,
1727.0,,124.8,,,,,,12.0,,
1728.0,,124.8,,,,,,11.8,,
1729.0,,124.8,,,,,,11.8,,
1730.0,,124.8,,,,,,11.8,,
1731.0,,124.8,,,,,,11.8,,
1732.0,,124.8,,,,,,11.8,,
1733.0,,124.6,,,,,,11.8,,
1734.0,,124.6,,,,,,11.8,,
1735.0,,124.6,,,,,,11.8,,
1736.0,,124.6,,,,,,11.8,,
1737.0,,124.6,,,,,,11.8,,
1738.0,,124.6,,,,,,11.8,,
1739.0,,124.6,,,,,,11.8,,
1740.0,,124.6,,,,,,11.8,,
1741.0,,124.6,,,,,,11.8,,
1742.0,,124.6,,,,,,11.6,,
1743.0,,124.6,,,,,,11.6,,
1744.0,,124.4,,,,,,11.6,,
1745.0,,124.4,,,,,,11.6,,
1746.0,,124.4,,,,,,11.6,,
1747.0,,124.4,,,,,,11.6,,
1748.0,,124.4,,,,,,11.6,,
1749.0,,124.4,,,,,,11.6,,
1750.0,,124.4,,,,,,11.6,,
1751.0,,124.4,,,,,,11.6,,
1752.0,,124.4,,,,,,11.6,,
1753.0,,124.4,,,,,,11.6,,
1754.0,,124.4,,,,,,11.6,,
1755.0,,124.4,,,,,,11.6,,
1756.0,,124.4,,,,,,11.6,,
1757.0,,124.4,,,,,,11.6,,
1758.0,,124.4,,,,,,11.6,,
1759.0,,124.4,,,,,,11.6,,
1760.0,,124.4,,,,,,11.6,,
1761.0,,124.4,,,,,,11.6,,
1762.0,,124.4,,,,,,11.6,,
1763.0,,124.4,,,,,,11.6,,
1764.0,,124.4,,,,,,11.6,,
1765.0,,124.4,,,,,,11.4,,
1766.0,,124.4,,,,,,11.4,,
1767.0,,124.4,,,,,,11.4,,
1768.0,,124.4,,,,,,11.4,,
1769.0,,124.4,,,,,,11.4,,
1770.0,,124.4,,,,,,11.4,,
1771.0,,124.4,,,,,,11.4,,
1772.0,,124.4,,,,,,11.4,,
1773.0,,124.4,,,,,,,,
